user_id,sub_id,cost,start_date,recurring_length,alert_id,sort_group,user_notes,cancelled,rating
7472,16,10,2021-2-10,monthly,1,music,This is a note for user 7472 subscription 1.,False,5
7472,19,9,2021-11-17,monthly,1,music,This is a note for user 7472 subscription 2.,False,1
7472,30,15,2021-7-20,monthly,1,games,This is a note for user 7472 subscription 3.,False,5
7473,32,10,2021-5-18,monthly,1,books,This is a note for user 7473 subscription 1.,False,4
7473,33,16,2021-4-11,monthly,1,books,This is a note for user 7473 subscription 2.,False,2
7473,38,8,2021-2-11,monthly,1,food,This is a note for user 7473 subscription 3.,False,4
7473,22,5,2021-12-3,monthly,1,games,This is a note for user 7473 subscription 4.,False,4
7474,19,7,2021-1-15,monthly,1,music,This is a note for user 7474 subscription 1.,False,3
7474,5,15,2021-3-2,monthly,1,tv and movies,This is a note for user 7474 subscription 2.,False,2
7474,39,11,2021-1-26,monthly,1,food,This is a note for user 7474 subscription 3.,False,2
7475,35,8,2021-12-7,monthly,1,books,This is a note for user 7475 subscription 1.,False,5
7475,6,18,2021-12-25,monthly,1,tv and movies,This is a note for user 7475 subscription 2.,False,4
7475,10,10,2021-3-13,monthly,1,tv and movies,This is a note for user 7475 subscription 3.,False,4
7475,23,11,2021-6-20,monthly,1,games,This is a note for user 7475 subscription 4.,False,4
7475,29,6,2021-8-13,monthly,1,games,This is a note for user 7475 subscription 5.,False,3
7476,34,4,2021-12-12,monthly,1,books,This is a note for user 7476 subscription 1.,False,2
7476,40,4,2021-8-4,monthly,1,food,This is a note for user 7476 subscription 2.,False,5
7476,11,8,2021-7-5,monthly,1,music,This is a note for user 7476 subscription 3.,False,4
7476,14,6,2021-2-25,monthly,1,music,This is a note for user 7476 subscription 4.,False,4
7476,15,8,2021-5-25,monthly,1,music,This is a note for user 7476 subscription 5.,False,3
7476,17,4,2021-1-11,monthly,1,music,This is a note for user 7476 subscription 6.,False,4
7477,1,2,2021-8-2,monthly,1,tv and movies,This is a note for user 7477 subscription 1.,False,3
7477,3,9,2021-11-11,monthly,1,tv and movies,This is a note for user 7477 subscription 2.,False,5
7477,8,10,2021-10-22,monthly,1,tv and movies,This is a note for user 7477 subscription 3.,False,4
7477,10,13,2021-3-21,monthly,1,tv and movies,This is a note for user 7477 subscription 4.,False,4
7477,15,18,2021-3-4,monthly,1,music,This is a note for user 7477 subscription 5.,False,4
7478,1,2,2021-4-12,monthly,1,tv and movies,This is a note for user 7478 subscription 1.,False,4
7478,21,20,2021-6-11,monthly,1,games,This is a note for user 7478 subscription 2.,False,5
7478,6,1,2021-4-22,monthly,1,tv and movies,This is a note for user 7478 subscription 3.,False,5
7479,29,5,2021-9-16,monthly,1,games,This is a note for user 7479 subscription 1.,False,5
7480,1,4,2021-11-6,monthly,1,tv and movies,This is a note for user 7480 subscription 1.,False,4
7480,34,17,2021-5-4,monthly,1,books,This is a note for user 7480 subscription 2.,False,3
7480,10,12,2021-6-12,monthly,1,tv and movies,This is a note for user 7480 subscription 3.,False,5
7480,12,14,2021-7-16,monthly,1,music,This is a note for user 7480 subscription 4.,False,2
7480,24,4,2021-3-15,monthly,1,games,This is a note for user 7480 subscription 5.,False,3
7481,38,17,2021-4-5,monthly,1,food,This is a note for user 7481 subscription 1.,False,4
7481,7,20,2021-2-17,monthly,1,tv and movies,This is a note for user 7481 subscription 2.,False,4
7481,13,8,2021-1-25,monthly,1,music,This is a note for user 7481 subscription 3.,False,4
7481,15,2,2021-10-16,monthly,1,music,This is a note for user 7481 subscription 4.,False,3
7481,21,18,2021-10-15,monthly,1,games,This is a note for user 7481 subscription 5.,False,3
7481,22,14,2021-4-26,monthly,1,games,This is a note for user 7481 subscription 6.,False,4
7481,24,20,2021-6-20,monthly,1,games,This is a note for user 7481 subscription 7.,False,3
7481,27,16,2021-5-25,monthly,1,games,This is a note for user 7481 subscription 8.,False,2
7482,4,10,2021-1-15,monthly,1,tv and movies,This is a note for user 7482 subscription 1.,False,3
7482,39,2,2021-6-10,monthly,1,food,This is a note for user 7482 subscription 2.,False,4
7482,40,6,2021-9-10,monthly,1,food,This is a note for user 7482 subscription 3.,False,5
7482,11,4,2021-11-5,monthly,1,music,This is a note for user 7482 subscription 4.,False,4
7482,18,20,2021-2-20,monthly,1,music,This is a note for user 7482 subscription 5.,False,3
7482,19,8,2021-2-22,monthly,1,music,This is a note for user 7482 subscription 6.,False,5
7483,38,3,2021-7-9,monthly,1,food,This is a note for user 7483 subscription 1.,False,3
7484,32,14,2021-4-18,monthly,1,books,This is a note for user 7484 subscription 1.,False,3
7484,34,6,2021-4-28,monthly,1,books,This is a note for user 7484 subscription 2.,False,3
7484,36,3,2021-1-28,monthly,1,food,This is a note for user 7484 subscription 3.,False,4
7484,12,12,2021-3-26,monthly,1,music,This is a note for user 7484 subscription 4.,False,3
7484,19,6,2021-5-7,monthly,1,music,This is a note for user 7484 subscription 5.,False,5
7485,37,4,2021-2-17,monthly,1,food,This is a note for user 7485 subscription 1.,False,5
7485,38,16,2021-7-15,monthly,1,food,This is a note for user 7485 subscription 2.,False,4
7485,7,3,2021-8-17,monthly,1,tv and movies,This is a note for user 7485 subscription 3.,False,2
7485,12,6,2021-2-9,monthly,1,music,This is a note for user 7485 subscription 4.,False,4
7485,23,14,2021-7-24,monthly,1,games,This is a note for user 7485 subscription 5.,False,2
7486,36,4,2021-9-25,monthly,1,food,This is a note for user 7486 subscription 1.,False,4
7487,33,18,2021-6-6,monthly,1,books,This is a note for user 7487 subscription 1.,False,5
7487,34,14,2021-11-16,monthly,1,books,This is a note for user 7487 subscription 2.,False,4
7487,3,2,2021-8-4,monthly,1,tv and movies,This is a note for user 7487 subscription 3.,False,4
7487,4,19,2021-10-14,monthly,1,tv and movies,This is a note for user 7487 subscription 4.,False,3
7487,1,13,2021-1-26,monthly,1,tv and movies,This is a note for user 7487 subscription 5.,False,5
7488,33,6,2021-3-21,monthly,1,books,This is a note for user 7488 subscription 1.,False,4
7488,35,12,2021-7-23,monthly,1,books,This is a note for user 7488 subscription 2.,False,5
7488,6,14,2021-5-25,monthly,1,tv and movies,This is a note for user 7488 subscription 3.,False,5
7488,16,16,2021-4-27,monthly,1,music,This is a note for user 7488 subscription 4.,False,3
7488,28,8,2021-1-8,monthly,1,games,This is a note for user 7488 subscription 5.,False,5
7489,8,6,2021-4-5,monthly,1,tv and movies,This is a note for user 7489 subscription 1.,False,4
7489,35,6,2021-1-18,monthly,1,books,This is a note for user 7489 subscription 2.,False,1
7489,36,18,2021-4-16,monthly,1,food,This is a note for user 7489 subscription 3.,False,2
7489,39,12,2021-11-8,monthly,1,food,This is a note for user 7489 subscription 4.,False,5
7490,20,17,2021-8-9,monthly,1,music,This is a note for user 7490 subscription 1.,False,5
7491,39,14,2021-5-28,monthly,1,food,This is a note for user 7491 subscription 1.,False,5
7491,40,8,2021-11-8,monthly,1,food,This is a note for user 7491 subscription 2.,False,4
7491,22,14,2021-9-27,monthly,1,games,This is a note for user 7491 subscription 3.,False,3
7491,26,5,2021-12-2,monthly,1,games,This is a note for user 7491 subscription 4.,False,5
7491,31,15,2021-7-6,monthly,1,books,This is a note for user 7491 subscription 5.,False,5
7492,16,9,2021-9-4,monthly,1,music,This is a note for user 7492 subscription 1.,False,5
7492,8,18,2021-10-5,monthly,1,tv and movies,This is a note for user 7492 subscription 2.,False,5
7492,11,18,2021-1-16,monthly,1,music,This is a note for user 7492 subscription 3.,False,5
7492,28,12,2021-10-26,monthly,1,games,This is a note for user 7492 subscription 4.,False,1
7493,5,17,2021-4-25,monthly,1,tv and movies,This is a note for user 7493 subscription 1.,False,5
7494,3,10,2021-4-16,monthly,1,tv and movies,This is a note for user 7494 subscription 1.,False,5
7494,4,1,2021-5-15,monthly,1,tv and movies,This is a note for user 7494 subscription 2.,False,4
7494,7,19,2021-3-2,monthly,1,tv and movies,This is a note for user 7494 subscription 3.,False,5
7494,21,5,2021-1-14,monthly,1,games,This is a note for user 7494 subscription 4.,False,4
7494,23,13,2021-11-5,monthly,1,games,This is a note for user 7494 subscription 5.,False,4
7495,2,16,2021-3-5,monthly,1,tv and movies,This is a note for user 7495 subscription 1.,False,5
7495,31,11,2021-7-5,monthly,1,books,This is a note for user 7495 subscription 2.,False,3
7495,23,13,2021-8-8,monthly,1,games,This is a note for user 7495 subscription 3.,False,3
7496,32,16,2021-1-18,monthly,1,books,This is a note for user 7496 subscription 1.,False,3
7496,34,6,2021-5-24,monthly,1,books,This is a note for user 7496 subscription 2.,False,4
7496,36,11,2021-3-1,monthly,1,food,This is a note for user 7496 subscription 3.,False,5
7496,13,4,2021-7-24,monthly,1,music,This is a note for user 7496 subscription 4.,False,4
7496,22,8,2021-3-18,monthly,1,games,This is a note for user 7496 subscription 5.,False,5
7496,23,16,2021-3-14,monthly,1,games,This is a note for user 7496 subscription 6.,False,3
7496,31,4,2021-3-19,monthly,1,books,This is a note for user 7496 subscription 7.,False,1
7497,32,16,2021-7-2,monthly,1,books,This is a note for user 7497 subscription 1.,False,5
7497,34,9,2021-6-20,monthly,1,books,This is a note for user 7497 subscription 2.,False,4
7497,35,13,2021-10-6,monthly,1,books,This is a note for user 7497 subscription 3.,False,2
7497,38,9,2021-11-2,monthly,1,food,This is a note for user 7497 subscription 4.,False,5
7497,12,4,2021-7-12,monthly,1,music,This is a note for user 7497 subscription 5.,False,3
7497,13,9,2021-2-25,monthly,1,music,This is a note for user 7497 subscription 6.,False,4
7497,29,17,2021-10-1,monthly,1,games,This is a note for user 7497 subscription 7.,False,3
7497,31,19,2021-4-25,monthly,1,books,This is a note for user 7497 subscription 8.,False,3
7498,37,2,2021-12-12,monthly,1,food,This is a note for user 7498 subscription 1.,False,5
7498,14,15,2021-9-3,monthly,1,music,This is a note for user 7498 subscription 2.,False,1
7498,7,8,2021-1-5,monthly,1,tv and movies,This is a note for user 7498 subscription 3.,False,5
7499,32,4,2021-3-11,monthly,1,books,This is a note for user 7499 subscription 1.,False,5
7499,34,7,2021-1-3,monthly,1,books,This is a note for user 7499 subscription 2.,False,2
7499,3,10,2021-11-17,monthly,1,tv and movies,This is a note for user 7499 subscription 3.,False,5
7499,9,16,2021-1-1,monthly,1,tv and movies,This is a note for user 7499 subscription 4.,False,5
7499,31,12,2021-2-13,monthly,1,books,This is a note for user 7499 subscription 5.,False,5
7500,19,15,2021-5-14,monthly,1,music,This is a note for user 7500 subscription 1.,False,5
7501,3,15,2021-11-3,monthly,1,tv and movies,This is a note for user 7501 subscription 1.,False,1
7501,36,11,2021-6-19,monthly,1,food,This is a note for user 7501 subscription 2.,False,5
7501,5,7,2021-4-18,monthly,1,tv and movies,This is a note for user 7501 subscription 3.,False,4
7501,6,14,2021-10-24,monthly,1,tv and movies,This is a note for user 7501 subscription 4.,False,4
7501,10,15,2021-6-24,monthly,1,tv and movies,This is a note for user 7501 subscription 5.,False,4
7501,16,3,2021-8-22,monthly,1,music,This is a note for user 7501 subscription 6.,False,4
7501,22,7,2021-4-5,monthly,1,games,This is a note for user 7501 subscription 7.,False,3
7501,28,5,2021-6-12,monthly,1,games,This is a note for user 7501 subscription 8.,False,5
7502,10,15,2021-1-7,monthly,1,tv and movies,This is a note for user 7502 subscription 1.,False,3
7502,30,18,2021-5-20,monthly,1,games,This is a note for user 7502 subscription 2.,False,2
7503,33,6,2021-12-12,monthly,1,books,This is a note for user 7503 subscription 1.,False,3
7503,2,4,2021-2-19,monthly,1,tv and movies,This is a note for user 7503 subscription 2.,False,3
7503,3,13,2021-6-18,monthly,1,tv and movies,This is a note for user 7503 subscription 3.,False,3
7503,6,2,2021-2-21,monthly,1,tv and movies,This is a note for user 7503 subscription 4.,False,4
7503,7,1,2021-4-1,monthly,1,tv and movies,This is a note for user 7503 subscription 5.,False,2
7503,40,19,2021-3-8,monthly,1,food,This is a note for user 7503 subscription 6.,False,3
7503,9,20,2021-2-26,monthly,1,tv and movies,This is a note for user 7503 subscription 7.,False,4
7503,11,17,2021-9-9,monthly,1,music,This is a note for user 7503 subscription 8.,False,1
7504,4,8,2021-11-14,monthly,1,tv and movies,This is a note for user 7504 subscription 1.,False,5
7504,22,14,2021-2-25,monthly,1,games,This is a note for user 7504 subscription 2.,False,5
7505,3,12,2021-12-22,monthly,1,tv and movies,This is a note for user 7505 subscription 1.,False,3
7505,6,20,2021-6-9,monthly,1,tv and movies,This is a note for user 7505 subscription 2.,False,5
7505,22,2,2021-10-21,monthly,1,games,This is a note for user 7505 subscription 3.,False,1
7505,24,2,2021-2-9,monthly,1,games,This is a note for user 7505 subscription 4.,False,5
7505,29,13,2021-11-6,monthly,1,games,This is a note for user 7505 subscription 5.,False,4
7505,30,12,2021-1-13,monthly,1,games,This is a note for user 7505 subscription 6.,False,4
7506,11,5,2021-1-9,monthly,1,music,This is a note for user 7506 subscription 1.,False,3
7506,14,11,2021-9-14,monthly,1,music,This is a note for user 7506 subscription 2.,False,3
7506,20,8,2021-10-7,monthly,1,music,This is a note for user 7506 subscription 3.,False,2
7506,24,2,2021-11-17,monthly,1,games,This is a note for user 7506 subscription 4.,False,5
7506,25,18,2021-7-7,monthly,1,games,This is a note for user 7506 subscription 5.,False,3
7507,2,8,2021-9-26,monthly,1,tv and movies,This is a note for user 7507 subscription 1.,False,1
7507,39,20,2021-6-15,monthly,1,food,This is a note for user 7507 subscription 2.,False,4
7507,21,3,2021-3-22,monthly,1,games,This is a note for user 7507 subscription 3.,False,2
7507,22,14,2021-2-23,monthly,1,games,This is a note for user 7507 subscription 4.,False,5
7507,23,8,2021-11-1,monthly,1,games,This is a note for user 7507 subscription 5.,False,4
7507,25,17,2021-11-22,monthly,1,games,This is a note for user 7507 subscription 6.,False,2
7507,26,14,2021-2-27,monthly,1,games,This is a note for user 7507 subscription 7.,False,5
7507,29,19,2021-6-15,monthly,1,games,This is a note for user 7507 subscription 8.,False,4
7508,32,4,2021-11-4,monthly,1,books,This is a note for user 7508 subscription 1.,False,5
7508,34,12,2021-4-8,monthly,1,books,This is a note for user 7508 subscription 2.,False,4
7508,35,19,2021-5-3,monthly,1,books,This is a note for user 7508 subscription 3.,False,3
7508,9,5,2021-6-17,monthly,1,tv and movies,This is a note for user 7508 subscription 4.,False,4
7508,13,8,2021-9-23,monthly,1,music,This is a note for user 7508 subscription 5.,False,5
7508,23,2,2021-9-13,monthly,1,games,This is a note for user 7508 subscription 6.,False,3
7508,27,6,2021-12-24,monthly,1,games,This is a note for user 7508 subscription 7.,False,5
7508,31,12,2021-5-14,monthly,1,books,This is a note for user 7508 subscription 8.,False,3
7509,8,17,2021-12-3,monthly,1,tv and movies,This is a note for user 7509 subscription 1.,False,2
7509,9,3,2021-10-23,monthly,1,tv and movies,This is a note for user 7509 subscription 2.,False,5
7509,2,5,2021-10-22,monthly,1,tv and movies,This is a note for user 7509 subscription 3.,False,5
7509,38,5,2021-3-24,monthly,1,food,This is a note for user 7509 subscription 4.,False,5
7510,32,17,2021-4-14,monthly,1,books,This is a note for user 7510 subscription 1.,False,3
7510,2,16,2021-6-23,monthly,1,tv and movies,This is a note for user 7510 subscription 2.,False,3
7510,5,15,2021-11-2,monthly,1,tv and movies,This is a note for user 7510 subscription 3.,False,1
7510,8,14,2021-1-26,monthly,1,tv and movies,This is a note for user 7510 subscription 4.,False,5
7510,40,19,2021-9-23,monthly,1,food,This is a note for user 7510 subscription 5.,False,4
7510,11,16,2021-11-7,monthly,1,music,This is a note for user 7510 subscription 6.,False,4
7511,35,1,2021-10-6,monthly,1,books,This is a note for user 7511 subscription 1.,False,5
7511,6,8,2021-4-18,monthly,1,tv and movies,This is a note for user 7511 subscription 2.,False,2
